implementation	R1	R2	R3	R4	R5	R6	R7	R8	I1	I2	I3	I4	I5	I6	I7	I8	A1	A2	A3	A4	A5	A6	A7	A8	S1	S2	S3	S4	S5	S6	S7	S8	E1	E2	E3	E4	E5	E6	E7	E8	C1	C2	C3	C4	C5	C6	C7	C8	accuracy	elapse	country	fromsearch	age	gender
2	2	3	1	4	4	4	1	4	3	4	4	4	4	4	5	4	1	1	5	3	1	4	4	5	4	3	3	1	3	4	3	3	1	1	1	1	5	1	3	4	1	1	1	1	2	3	1	1	90	247	US	0	-1	-1
2	1	1	2	3	2	1	2	1	4	5	4	5	5	4	5	2	2	4	4	4	5	3	3	4	2	3	4	1	5	3	4	2	3	2	3	3	3	3	3	2	2	3	2	2	2	2	2	2	85	155	US	0	-1	-1
2	3	3	3	5	2	5	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	5	1	1	1	1	3	3	1	3	2	1	2	100	166	US	1	-1	-1
2	2	1	1	4	1	1	1	1	5	4	4	5	4	2	4	1	1	1	1	1	1	1	1	1	4	2	2	3	3	1	3	1	1	1	4	1	3	1	3	1	3	1	4	3	3	4	3	3	98	193	AU	1	-1	-1
2	1	4	1	1	1	1	1	3	4	5	4	2	4	4	4	4	4	4	5	5	5	5	2	5	4	5	4	2	5	5	5	4	1	3	3	4	2	3	2	4	2	-1	2	2	1	2	2	2	95	113	US	0	-1	-1
2	1	2	1	1	1	3	1	2	3	2	3	3	3	2	3	3	1	2	3	3	4	2	4	2	4	3	3	3	4	3	4	4	2	3	4	4	5	4	3	4	4	1	2	4	3	3	4	3	80	130	GB	1	-1	-1
2	1	1	4	3	1	1	1	1	5	5	4	5	4	3	5	2	3	3	2	5	5	5	5	1	5	3	5	5	5	5	5	5	2	1	3	1	5	1	3	5	1	1	1	1	3	1	1	2	92	297	US	0	-1	-1
2	3	1	1	2	1	3	1	1	5	3	1	3	4	2	5	1	5	3	3	4	1	5	2	2	4	2	3	5	4	4	4	4	2	1	1	3	5	2	2	2	3	1	1	3	1	2	4	1	90	194	US	0	-1	-1
2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	4	4	1	3	2	1	5	1	3	1	1	1	2	1	1	1	1	4	1	4	4	2	4	3	3	1	3	3	3	2	3	50	195	BR	0	-1	-1
2	2	3	4	1	2	4	2	2	5	4	5	3	5	4	4	5	2	2	3	2	1	4	4	2	3	3	3	5	2	4	4	2	1	1	1	2	3	1	3	1	1	1	1	2	4	4	2	1	85	186	US	1	-1	-1
2	1	1	3	1	1	1	1	1	5	4	1	3	2	5	2	3	3	3	2	3	2	3	4	2	3	3	3	5	3	4	4	2	1	3	3	4	2	3	3	5	1	1	1	1	1	1	2	1	85	267	US	0	-1	-1
2	5	5	5	5	4	4	4	4	5	5	5	5	4	4	4	5	5	5	5	5	4	4	4	5	5	5	5	5	4	4	4	5	5	5	5	4	4	4	4	5	5	5	5	4	4	4	4	5	100	51	US	0	-1	-1
2	2	2	1	4	1	3	2	3	5	4	4	5	5	2	4	4	1	1	1	2	4	1	1	1	3	4	5	4	5	1	2	4	1	1	1	1	3	1	1	1	3	2	2	2	3	3	1	1	90	117	FI	0	-1	-1
2	4	4	3	4	2	4	4	4	3	4	4	3	3	3	3	4	4	3	3	3	4	4	2	3	3	3	3	2	3	3	4	3	2	3	3	2	3	3	3	3	4	4	4	4	4	4	4	4	85	94	NZ	0	-1	-1
2	5	5	5	5	4	5	1	5	1	2	1	5	2	2	1	1	1	4	1	1	5	1	5	4	4	1	1	5	1	1	1	1	1	5	5	-1	5	1	3	5	5	4	4	5	5	5	4	5	80	144	LT	1	-1	-1
2	1	1	-1	1	3	1	1	3	3	4	4	3	4	4	3	4	5	4	5	4	4	4	3	5	5	5	1	4	2	5	4	3	2	4	2	3	5	4	3	3	2	3	3	3	3	3	3	1	100	114054	GB	1	-1	-1
2	1	2	1	1	1	2	1	1	5	5	3	4	3	3	3	1	1	5	3	2	3	2	2	2	3	2	3	1	4	2	1	2	1	1	2	2	3	1	1	2	1	3	2	2	2	1	1	1	80	153	US	0	-1	-1
2	1	1	1	1	1	1	1	1	1	5	5	5	5	1	5	1	1	5	1	5	5	5	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100	199	US	0	-1	-1
2	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	2	3	3	5	5	5	5	4	4	1	4	3	3	3	3	4	3	2	1	2	3	1	5	2	1	1	1	1	1	1	2	1	1	98	171	AR	0	-1	-1
2	2	1	1	4	2	1	3	1	4	4	4	4	4	3	3	4	1	1	2	3	2	1	3	2	4	2	3	5	3	1	3	3	2	2	2	1	3	2	4	3	2	2	4	2	3	3	4	3	65	238	US	1	-1	-1
2	3	3	2	4	4	3	4	3	4	3	5	4	4	4	3	4	4	3	5	4	5	4	1	3	1	4	3	1	1	1	1	2	1	2	3	1	3	3	1	2	4	5	4	4	4	4	4	5	90	109	US	0	-1	-1
2	3	4	2	3	2	4	2	3	4	4	3	3	3	3	2	3	4	2	1	1	2	3	4	2	2	3	1	3	1	1	3	1	1	1	4	3	4	3	3	3	3	3	3	3	4	4	3	3	90	227	GB	1	-1	-1
2	1	1	1	1	1	2	1	2	3	3	2	3	3	3	3	2	1	1	4	2	2	3	4	4	3	4	4	4	3	2	4	3	1	4	2	2	2	4	2	3	4	4	3	4	4	4	2	3	75	227	US	1	-1	-1
2	1	1	1	1	1	1	1	1	4	3	2	1	1	2	1	1	2	4	4	4	5	2	1	4	3	4	4	3	5	2	3	4	2	3	3	2	2	2	2	3	2	2	2	1	1	1	1	2	75	128	US	0	-1	-1
2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50	74	ZA	1	-1	-1
2	4	3	4	4	1	3	3	3	3	2	2	2	2	2	2	2	1	1	2	1	1	1	2	1	3	2	2	3	2	2	2	2	2	2	2	1	2	2	2	3	2	3	3	2	2	4	2	2	90	234	US	1	-1	-1
2	3	3	2	1	2	3	1	3	3	4	4	5	2	3	1	4	1	1	5	3	2	3	4	4	4	4	5	4	5	1	2	3	2	3	2	2	3	2	4	3	2	1	2	2	1	1	-1	2	90	198	CA	0	-1	-1
2	2	4	1	4	1	4	2	4	4	4	1	1	1	1	2	2	2	1	1	1	1	3	1	1	1	3	4	4	3	1	2	1	1	2	1	1	2	1	2	3	1	4	4	1	2	3	2	2	85	108	US	0	-1	-1
2	3	4	1	4	2	4	3	5	2	3	4	1	2	2	2	3	3	2	2	3	2	5	2	2	4	3	2	2	2	1	2	1	4	2	3	1	3	2	5	3	2	2	2	2	2	4	2	2	90	2634	CA	1	-1	-1
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	4	1	1	3	1	4	1	1	4	5	5	3	5	5	1	1	2	1	1	1	1	1	1	1	100	92	US	0	-1	-1
2	4	2	4	4	4	4	5	3	4	3	2	3	2	2	2	2	2	2	3	4	4	4	2	3	2	4	3	4	5	3	2	4	1	2	3	2	3	2	2	3	3	4	4	4	4	5	4	4	75	26797	US	1	-1	-1
2	3	2	1	1	1	2	2	2	2	2	1	2	1	1	1	1	1	2	2	1	3	1	3	1	5	4	4	4	5	5	4	4	3	2	4	2	5	3	4	5	4	4	3	5	2	3	4	4	85	128	US	1	-1	-1
2	2	3	3	4	3	3	2	3	4	4	4	3	3	4	4	3	5	4	5	3	2	5	1	4	4	4	4	3	2	4	2	5	4	3	4	4	4	3	3	4	3	3	3	3	4	3	3	2	80	243	OM	0	-1	-1
2	3	2	2	1	2	2	2	2	4	5	4	5	2	4	4	2	1	2	2	1	1	1	4	2	3	4	5	1	5	5	2	4	2	3	3	5	3	2	2	3	2	2	1	2	2	2	2	3	90	521	US	1	-1	-1
2	2	3	3	4	2	4	2	2	5	3	3	5	4	4	3	3	3	3	1	3	3	4	4	1	5	4	4	5	4	3	3	2	3	2	4	1	5	2	4	3	3	2	3	3	4	3	2	3	75	154	GB	1	-1	-1
2	5	3	3	5	3	4	3	2	4	4	4	4	4	5	4	5	5	3	4	5	4	5	4	3	4	3	5	3	5	2	3	3	2	4	3	2	3	2	1	4	1	3	3	2	3	2	2	3	90	155	GB	0	-1	-1
2	4	1	1	1	1	1	1	1	5	5	5	3	5	3	5	1	1	1	5	1	1	4	1	1	1	4	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	4	1	1	90	303	AU	1	-1	-1
2	1	1	3	3	1	3	4	1	1	4	3	3	1	1	1	3	1	1	1	3	1	1	5	1	3	2	5	2	3	1	3	2	1	3	2	1	4	3	4	1	1	4	1	1	1	1	1	1	100	287	US	1	-1	-1
2	1	1	2	1	1	3	1	1	5	5	4	4	4	5	2	5	1	2	1	5	5	4	3	4	5	4	5	2	4	4	4	3	1	1	1	1	1	1	1	4	1	2	1	1	1	2	1	2	90	204	US	0	-1	-1
2	3	3	1	1	1	3	2	2	2	5	4	2	4	4	1	1	4	5	4	1	4	3	1	5	4	3	3	3	4	5	4	3	2	4	5	4	3	4	5	4	3	2	3	3	3	3	3	3	90	324	US	0	-1	-1
2	1	3	1	4	1	1	1	1	4	1	3	1	1	1	1	1	1	3	4	3	1	3	3	1	1	3	1	1	3	1	1	1	1	1	1	1	1	1	1	1	3	3	3	4	3	1	1	3	60	223	US	1	-1	-1
2	1	1	1	2	1	1	1	1	5	3	5	4	4	5	5	3	5	4	3	4	5	5	5	5	-1	4	2	2	1	2	2	2	1	2	1	2	1	1	1	5	1	3	1	1	4	5	1	1	100	197	US	1	-1	-1
2	3	4	4	4	2	1	3	1	3	2	2	-1	3	1	1	1	3	1	1	1	2	1	4	1	3	1	1	1	2	1	1	1	3	1	5	1	2	1	1	1	3	4	4	4	3	1	4	1	90	116	US	0	-1	-1
2	2	2	1	2	1	1	1	1	5	5	5	4	5	4	5	3	5	5	4	5	5	5	3	4	3	4	4	2	5	4	4	4	2	1	3	3	2	1	1	4	1	2	1	1	2	2	1	1	92	333	US	1	-1	-1
2	1	2	2	1	1	3	1	2	5	5	1	5	5	5	5	2	4	5	5	5	5	5	5	4	4	2	2	4	3	1	2	2	4	1	5	3	4	1	4	2	1	1	1	1	2	2	1	2	80	165	US	0	-1	-1
2	1	3	1	2	1	2	1	2	5	5	5	2	3	3	2	2	2	1	4	2	4	3	1	3	2	3	2	3	1	2	3	2	2	3	3	2	1	1	2	2	2	3	3	1	3	3	3	1	90	139	AU	0	-1	-1
2	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	4	5	1	5	1	1	4	4	3	3	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	100	133	US	1	-1	-1
2	4	1	2	2	1	2	5	-1	5	5	4	5	5	5	-1	1	3	3	2	3	3	1	1	1	5	1	5	1	5	5	5	5	4	3	5	4	5	2	3	4	5	1	5	5	5	1	5	5	95	200	JM	1	-1	-1
2	3	2	3	5	1	2	2	1	1	4	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	4	5	5	4	5	4	3	2	100	71	GB	0	-1	-1
2	3	1	1	3	1	3	2	2	5	5	5	4	5	3	3	4	3	4	5	2	5	2	1	5	5	4	1	3	4	2	3	3	5	1	5	3	5	4	2	3	2	3	3	3	3	3	2	2	80	196	MY	1	-1	-1
2	3	4	3	4	2	2	4	4	3	3	5	-1	3	3	3	5	1	4	5	4	5	4	4	4	3	3	3	4	3	4	4	3	2	4	3	2	4	3	3	4	3	5	-1	2	3	4	3	3	65	153	KR	0	-1	-1
2	1	3	2	2	1	3	2	2	2	4	3	3	2	4	2	4	1	4	4	5	4	4	5	4	4	4	3	5	5	4	4	4	1	4	2	4	3	2	1	5	2	3	1	2	1	4	3	2	85	251	US	1	-1	-1
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	4	3	1	3	3	3	3	3	3	1	5	1	3	1	1	3	1	1	3	1	1	3	1	99	180	US	1	-1	-1
2	3	3	2	3	1	3	1	2	2	2	2	2	1	1	1	1	2	2	3	3	3	3	1	3	3	2	1	1	3	1	1	1	3	2	3	3	3	3	3	3	4	3	4	3	3	3	3	3	100	145	US	0	-1	-1
2	5	2	3	2	2	2	4	2	5	3	1	2	1	1	1	1	2	2	2	4	2	3	5	2	5	3	5	5	5	4	4	4	3	4	3	4	3	4	3	3	2	2	2	2	2	3	2	2	90	215	US	0	-1	-1
2	2	2	1	3	2	3	1	2	3	4	2	2	3	3	3	2	1	2	2	2	2	2	1	1	2	3	2	1	1	4	2	4	1	3	1	2	2	3	-1	4	1	3	3	3	3	3	2	2	60	342	SI	1	-1	-1
2	3	4	4	4	3	5	3	4	5	4	4	3	4	4	2	5	2	2	4	1	5	2	5	3	4	4	5	1	3	5	5	3	1	2	2	4	1	1	1	5	1	3	2	2	3	2	1	3	99	191	US	0	-1	-1
2	3	1	1	1	1	1	1	1	4	4	1	1	1	3	1	1	1	1	2	3	4	4	1	2	2	4	3	4	4	1	4	2	1	2	3	3	3	2	3	2	1	1	1	2	1	1	2	2	100	176	GB	1	-1	-1
2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	4	3	2	3	1	4	3	5	5	2	3	4	5	4	3	2	2	4	2	4	3	2	3	2	2	3	3	3	2	3	2	90	309	HK	0	-1	-1
2	1	1	1	1	1	1	1	1	2	4	3	4	3	3	4	3	1	1	3	3	3	1	5	4	2	5	4	3	3	5	5	5	2	2	1	2	3	4	3	4	3	2	3	3	3	4	3	3	90	160	US	0	-1	-1
2	2	3	3	3	2	3	2	3	5	4	4	4	5	1	4	3	1	2	1	1	4	3	3	3	3	3	2	2	4	2	2	1	3	2	3	4	3	1	2	3	2	2	2	2	4	3	1	2	95	154	US	0	-1	-1
2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	3	1	1	1	4	1	4	4	4	4	3	3	4	3	1	1	1	1	1	1	1	1	3	1	1	3	2	3	1	1	90	158	US	0	-1	-1
2	2	1	1	1	2	1	1	1	3	2	1	1	2	1	1	1	4	3	-1	3	2	3	4	1	5	2	4	1	4	2	3	3	3	2	3	5	2	3	1	3	4	3	3	3	1	1	4	3	75	516	US	0	-1	-1
2	1	2	2	2	1	2	3	1	5	3	4	4	4	4	4	4	4	1	5	5	3	5	5	4	1	3	1	5	1	3	4	3	2	1	3	3	3	2	3	4	1	2	1	1	2	3	1	1	90	261	NZ	0	-1	-1
2	1	1	1	1	1	1	1	1	5	5	5	5	5	1	4	1	1	1	4	5	5	4	1	1	1	1	5	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	100	144	US	0	-1	-1
2	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	1	3	2	1	1	2	2	3	5	5	5	5	5	5	5	3	1	2	4	2	1	2	4	1	3	1	1	1	1	2	1	90	128	US	0	-1	-1
2	3	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	3	2	1	2	2	3	5	1	5	5	5	5	5	5	4	4	1	4	3	3	2	3	1	1	2	3	1	2	2	4	2	1	90	257	US	1	-1	-1
2	3	3	1	2	2	1	1	1	5	3	2	2	2	4	3	1	1	1	1	1	1	1	1	1	4	4	3	3	4	1	1	4	2	3	3	1	4	3	2	3	4	4	4	4	4	4	3	3	100	274	US	1	-1	-1
2	4	5	4	2	4	5	4	5	4	4	4	3	3	4	4	5	3	1	3	4	3	5	5	3	3	4	2	5	1	3	4	3	2	3	4	3	5	3	4	4	1	2	3	1	4	4	3	3	85	258	CA	0	-1	-1
2	3	1	1	1	1	1	1	1	4	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	3	1	5	1	1	1	4	1	1	1	3	3	4	3	70	100	GB	1	-1	-1
2	3	4	1	5	1	4	4	4	4	4	3	2	1	3	2	5	5	5	4	5	5	5	1	5	5	4	2	3	5	4	4	2	2	5	1	4	4	5	2	1	1	5	4	4	4	5	2	3	100	262	US	1	-1	-1
2	1	2	2	2	2	2	2	1	4	2	2	2	2	1	2	1	3	2	2	5	5	5	2	4	3	2	2	2	2	1	2	2	1	2	4	2	4	2	4	2	1	2	2	2	2	2	1	2	98	254	GB	0	-1	-1
2	3	5	4	4	3	4	2	4	5	1	5	5	5	5	4	5	2	3	4	1	3	1	4	4	5	3	5	2	5	3	4	3	3	3	4	2	4	3	4	3	1	2	2	1	2	3	2	2	80	294	US	1	-1	-1
2	4	1	2	2	2	2	2	2	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	1	2	2	2	2	2	2	3	3	2	2	4	2	2	2	2	2	2	2	3	2	2	2	75	122	CH	1	-1	-1
2	1	4	1	3	1	2	2	2	3	4	3	2	2	2	2	1	4	5	4	5	5	5	4	5	3	4	1	5	2	3	3	2	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	95	207	CA	1	-1	-1
2	2	-1	1	2	1	2	1	3	4	1	1	2	3	1	2	1	1	1	1	1	1	1	2	1	3	5	3	1	4	3	3	3	4	4	3	3	4	4	4	2	3	2	3	2	2	3	2	2	90	141	US	0	-1	-1
2	2	1	1	1	1	1	1	1	3	3	3	2	4	2	4	3	1	4	2	4	5	1	1	3	3	4	1	1	3	4	5	4	3	4	2	1	3	2	1	4	2	4	1	2	2	1	2	3	86	122	US	0	-1	-1
2	3	4	3	3	2	4	2	4	4	4	4	3	4	4	2	4	3	4	5	2	4	4	5	4	2	3	2	1	2	2	1	2	2	4	2	3	2	4	1	4	1	2	2	2	2	2	1	2	100	119	US	0	-1	-1
2	3	4	3	5	4	4	4	1	4	3	3	5	4	1	3	1	1	1	1	1	1	1	3	1	4	1	1	1	1	3	1	1	3	4	5	1	-1	4	5	1	5	4	5	4	4	5	5	5	100	307	US	0	-1	-1
2	3	4	4	3	3	4	3	3	5	5	5	5	5	5	5	5	2	2	2	2	1	4	3	3	4	5	5	5	5	5	5	5	2	1	3	3	3	4	2	2	2	1	2	3	5	-1	2	3	95	185	CA	1	-1	-1
2	3	2	1	2	3	2	3	3	2	1	1	1	1	1	1	1	2	1	4	4	2	3	5	1	3	3	4	5	2	4	2	3	5	5	5	2	5	5	4	3	3	3	1	3	2	2	2	4	80	150	US	0	-1	-1
2	1	2	1	2	2	2	3	2	4	4	5	5	4	4	4	4	4	4	4	5	5	5	5	4	3	4	4	2	4	4	4	4	1	3	2	3	3	3	2	3	3	4	3	4	2	3	2	3	80	97	US	0	-1	-1
2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	95	3	GB	1	-1	-1
2	5	1	4	1	1	1	1	1	1	5	3	1	1	5	4	1	1	-1	-1	1	1	1	2	1	1	1	4	1	1	1	1	1	1	5	1	5	1	5	3	1	1	5	4	1	1	3	1	1	96	150	US	0	-1	-1
2	5	2	1	4	1	2	2	1	3	2	1	3	2	3	2	1	4	5	5	5	5	5	4	5	3	3	4	3	4	1	4	1	3	3	2	3	3	4	3	3	2	3	3	3	1	3	3	3	85	227	AR	0	-1	-1
2	1	3	1	4	2	2	1	1	4	4	4	3	4	4	4	4	4	3	2	5	5	5	1	2	4	4	4	3	4	4	4	3	1	3	4	1	4	3	1	3	3	2	2	2	4	2	1	2	90	139	NZ	1	-1	-1
2	1	4	4	2	1	3	1	2	5	5	5	5	5	4	4	5	1	1	2	4	4	2	5	2	1	4	4	2	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	2	4	3	2	1	95	167	US	0	-1	-1
2	3	1	1	2	1	2	2	1	5	4	4	4	4	1	3	1	1	5	2	1	4	1	3	4	3	5	5	3	5	1	1	3	3	3	3	2	4	1	1	2	1	2	2	3	5	3	1	1	80	95	US	1	-1	-1
2	4	4	5	5	5	5	5	5	2	2	2	4	2	4	2	5	2	2	2	2	2	2	2	2	4	4	4	4	2	4	4	3	4	4	4	4	4	4	5	4	2	4	2	2	4	5	2	2	50	273	MY	1	-1	-1
2	3	1	1	1	1	1	1	1	5	5	3	3	4	5	5	2	3	3	4	2	3	5	5	2	4	3	4	2	5	1	1	1	2	3	2	4	2	1	1	1	2	1	1	1	4	4	1	1	75	167	US	0	-1	-1
2	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	4	2	1	2	1	2	1	3	1	1	1	1	3	2	1	1	1	1	1	5	1	4	5	5	5	5	5	90	192	US	0	-1	-1
2	3	5	4	4	4	5	3	5	3	5	3	3	3	3	3	3	5	1	3	5	3	5	5	3	5	1	3	5	3	3	3	3	2	1	3	3	3	3	5	3	5	3	4	4	5	3	5	4	100	146	US	0	-1	-1
2	1	1	1	1	1	1	1	1	5	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	4	1	1	1	1	1	4	1	5	1	4	1	1	1	1	1	1	1	1	1	100	139	US	0	-1	-1
2	1	1	1	1	1	1	1	1	5	3	3	4	4	4	5	4	3	4	4	5	5	4	4	3	1	2	4	1	3	2	4	2	1	1	1	4	1	3	1	3	1	1	1	1	1	3	1	1	95	214	US	0	-1	-1
2	4	2	1	2	1	2	1	3	2	1	-1	1	1	1	1	1	-1	1	1	1	2	3	1	1	5	4	3	3	3	4	4	3	4	4	4	1	5	4	4	3	4	3	4	4	4	4	4	3	100	192	US	0	-1	-1
2	3	1	4	1	1	1	1	1	3	5	4	4	1	1	1	3	5	5	5	5	5	3	4	5	5	3	4	2	3	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	90	328	AU	1	-1	-1
2	1	1	1	1	1	1	1	1	1	2	1	3	3	3	2	3	3	1	1	2	4	4	1	1	4	2	2	2	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100	143	US	0	-1	-1
2	1	1	1	1	1	1	1	1	3	2	2	3	2	2	2	1	3	5	5	3	5	5	5	5	4	5	3	2	5	4	4	2	3	-1	3	2	4	3	3	4	1	1	1	1	1	1	1	1	80	92	US	0	-1	-1
2	2	1	1	1	1	1	2	1	2	4	3	2	2	3	1	3	4	3	4	4	5	5	2	3	4	3	5	3	5	3	5	3	2	3	3	3	-1	3	2	4	2	3	3	3	4	3	2	3	90	118	US	0	-1	-1
2	5	3	1	5	1	4	3	2	3	1	1	4	1	1	1	1	1	1	5	3	2	4	1	1	1	5	1	1	1	1	1	1	1	2	4	3	3	4	1	3	3	5	5	3	4	5	3	4	100	169	US	1	-1	-1
2	1	1	1	1	1	1	1	1	4	3	4	4	4	5	4	3	4	4	4	4	5	4	3	3	-1	5	3	3	4	5	5	3	1	4	1	2	2	4	1	3	2	3	1	3	4	3	1	1	95	834	US	0	-1	-1
2	3	3	1	4	3	5	4	1	1	5	5	4	3	4	3	1	1	4	3	1	1	5	3	3	5	4	4	3	4	1	3	4	1	1	4	1	5	4	3	4	1	3	1	3	3	3	3	3	99	771	NO	0	-1	-1
2	2	4	2	4	3	4	3	4	4	4	2	4	4	4	2	4	2	4	4	4	4	4	4	4	4	4	4	2	4	4	4	4	3	3	4	2	4	3	4	4	2	2	2	2	2	3	2	2	80	120	GB	0	-1	-1
2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	4	4	1	5	3	4	2	2	3	1	1	4	3	1	1	1	2	1	4	5	2	4	4	98	179	US	1	-1	-1
2	3	1	1	2	1	4	1	1	3	3	1	3	1	1	1	3	1	4	4	4	5	4	1	4	5	4	3	2	5	4	4	4	1	1	1	1	2	1	1	1	3	3	3	3	3	4	1	3	75	184	US	1	-1	-1
2	4	-1	4	4	3	3	3	2	4	4	1	4	2	2	4	4	2	-1	2	4	2	2	2	2	4	3	5	4	4	1	4	3	2	5	3	3	4	1	2	2	3	2	4	3	3	3	4	3	67	76	RO	1	-1	-1
2	1	1	1	2	1	1	1	1	4	4	4	3	3	4	3	3	3	4	4	3	5	4	2	4	2	4	3	2	3	3	4	2	1	1	1	1	3	2	2	3	1	1	1	1	2	1	1	1	79	75957	US	0	-1	-1
2	2	2	1	5	1	3	1	2	4	4	3	3	1	2	2	2	5	3	5	5	1	5	5	2	3	1	3	2	4	5	4	4	5	4	4	2	5	5	5	5	4	5	4	3	2	2	4	3	85	307	CA	1	-1	-1
2	1	1	2	4	4	3	2	3	1	5	2	3	4	3	1	3	1	5	3	3	4	3	2	3	2	4	3	2	5	4	2	2	2	3	3	2	4	4	3	3	2	3	4	3	3	3	3	4	65	65	IT	1	-1	-1
2	2	1	1	2	1	2	1	3	2	4	3	2	1	3	1	3	3	3	3	5	3	5	3	3	4	4	3	3	4	5	3	1	1	3	2	2	3	3	3	3	1	1	1	2	1	3	3	1	80	169	CA	1	-1	-1
2	3	2	1	2	1	1	1	1	4	3	3	2	2	3	2	4	4	4	5	5	5	5	2	5	5	5	4	2	4	3	4	3	3	3	2	3	2	3	2	3	2	3	1	2	2	2	1	3	95	129	US	0	-1	-1
2	1	1	1	1	1	1	1	1	5	5	5	3	5	5	3	5	3	3	5	5	5	5	1	5	5	5	5	5	5	5	5	5	3	3	3	1	5	1	5	1	1	3	1	1	1	1	1	1	99	203	CA	1	-1	-1
2	5	3	1	2	1	4	2	2	5	2	1	3	3	2	3	1	3	1	2	3	4	2	1	2	5	5	2	4	4	3	4	3	1	1	3	2	4	3	3	3	1	3	4	4	4	4	4	4	100	180	US	1	-1	-1
2	1	5	1	3	2	5	3	3	4	4	3	1	4	4	3	4	3	1	3	1	3	1	1	3	2	2	2	3	3	1	1	1	2	1	3	2	2	2	5	3	3	3	3	3	4	3	3	3	80	345	US	0	-1	-1
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	4	2	1	1	5	4	3	5	4	4	3	1	3	4	4	4	4	5	4	2	1	2	1	2	1	2	3	1	90	379	US	1	-1	-1
2	1	1	1	-1	1	1	1	1	3	1	1	5	1	1	3	1	5	3	5	5	5	5	5	5	5	5	5	3	5	5	5	5	3	5	5	5	5	5	5	3	3	3	3	5	1	3	3	3	100	165	US	1	-1	-1
2	2	2	3	3	3	3	4	2	2	3	3	5	4	3	5	1	1	2	2	3	2	2	4	2	3	3	4	2	4	3	2	3	3	2	4	2	3	2	4	3	3	3	3	2	2	3	2	2	90	237	US	0	-1	-1
2	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	3	4	5	3	3	4	3	1	4	5	3	2	5	5	2	4	2	2	2	3	2	4	2	3	2	3	1	3	3	2	2	2	2	80	326	CA	0	-1	-1
2	3	1	1	1	1	1	1	1	4	5	5	4	4	4	5	4	1	1	3	1	1	2	3	1	2	1	1	1	2	2	3	1	1	1	1	1	1	1	1	2	1	3	2	1	1	1	1	1	100	176	US	0	-1	-1
2	4	1	3	2	2	2	2	2	5	2	3	4	1	1	2	2	4	3	4	4	2	5	3	2	4	3	4	4	3	4	4	3	2	2	4	1	4	2	3	3	1	2	2	2	4	3	2	2	60	171	AE	0	-1	-1
2	2	2	2	3	1	3	1	3	3	3	3	3	3	3	3	3	4	2	2	5	2	5	2	2	2	2	3	4	3	1	3	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	75	342	US	0	-1	-1
